"","cell_ID","daily_precip","cell_percentage","Longitude","Latitude","weighted_avg"
"63",482933,0,0.348744519728976,-85.020835082655,34.8541671945267,0
"64",482934,0,0.996412913511359,-84.9791684178259,34.8541671945267,0
"65",482935,0,0.996412913511359,-84.9375017529967,34.8541671945267,0
"66",482936,0,0.996412913511359,-84.8958350881676,34.8541671945267,0
"67",482937,0,0.996412913511359,-84.8541684233384,34.8541671945267,0
"68",482938,0,0.996412913511359,-84.8125017585093,34.8541671945267,0
"69",482939,0,0.996412913511359,-84.7708350936801,34.8541671945267,0
"70",482940,0,0.996412913511359,-84.729168428851,34.8541671945267,0
"71",482941,0,0.996412913511359,-84.6875017640219,34.8541671945267,0
"72",482942,0,0.996412913511359,-84.6458350991927,34.8541671945267,0
"73",482943,0,0.966520526106018,-84.6041684343636,34.8541671945267,0
"74",482944,0,0.149461937026704,-84.5625017695344,34.8541671945267,0
"75",482945,0,0.508170585890793,-84.5208351047053,34.8541671945267,0
"76",484317,0,0.0199282582702272,-85.0625017474842,34.812500525723,0
"77",484318,0,0.926664009565564,-85.020835082655,34.812500525723,0
"78",484319,0,0.996412913511359,-84.9791684178259,34.812500525723,0
"79",484320,0,0.996412913511359,-84.9375017529967,34.812500525723,0
"80",484321,0,0.996412913511359,-84.8958350881676,34.812500525723,0
"81",484322,0,0.996412913511359,-84.8541684233384,34.812500525723,0
"82",484323,0,0.996412913511359,-84.8125017585093,34.812500525723,0
"83",484324,0,0.996412913511359,-84.7708350936801,34.812500525723,0
"84",484325,0,0.996412913511359,-84.729168428851,34.812500525723,0
"85",484326,0,0.996412913511359,-84.6875017640219,34.812500525723,0
"86",484327,0,0.996412913511359,-84.6458350991927,34.812500525723,0
"87",484328,0,0.817058589079314,-84.6041684343636,34.812500525723,0
"88",485702,0,0.13949780789159,-85.0625017474842,34.7708338569192,0
"89",485703,0,0.996412913511359,-85.020835082655,34.7708338569192,0
"90",485704,0,0.996412913511359,-84.9791684178259,34.7708338569192,0
"91",485705,0,0.996412913511359,-84.9375017529967,34.7708338569192,0
"92",485706,0,0.996412913511359,-84.8958350881676,34.7708338569192,0
"93",485707,0,0.996412913511359,-84.8541684233384,34.7708338569192,0
"94",485708,0,0.996412913511359,-84.8125017585093,34.7708338569192,0
"95",485709,0,0.996412913511359,-84.7708350936801,34.7708338569192,0
"96",485710,0,0.996412913511359,-84.729168428851,34.7708338569192,0
"97",485711,0,0.996412913511359,-84.6875017640219,34.7708338569192,0
"98",485712,0,0.77720207253886,-84.6458350991927,34.7708338569192,0
"99",485713,0,0.0398565165404544,-84.6041684343636,34.7708338569192,0
"100",487087,0,0.767237943403747,-85.0625017474842,34.7291671881155,0
"101",487088,0,0.996412913511359,-85.020835082655,34.7291671881155,0
"102",487089,0,0.996412913511359,-84.9791684178259,34.7291671881155,0
"103",487090,0,0.996412913511359,-84.9375017529967,34.7291671881155,0
"104",487091,0,0.996412913511359,-84.8958350881676,34.7291671881155,0
"105",487092,0,0.996412913511359,-84.8541684233384,34.7291671881155,0
"106",487093,0,0.996412913511359,-84.8125017585093,34.7291671881155,0
"107",487094,0,0.996412913511359,-84.7708350936801,34.7291671881155,0
"108",487095,0,0.996412913511359,-84.729168428851,34.7291671881155,0
"109",487096,0,0.996412913511359,-84.6875017640219,34.7291671881155,0
"110",487097,0,0.368672777999203,-84.6458350991927,34.7291671881155,0
"111",488472,0,0.209246711837385,-85.0625017474842,34.6875005193117,0
"112",488473,0,0.707453168593065,-85.020835082655,34.6875005193117,0
"113",488474,0,0.996412913511359,-84.9791684178259,34.6875005193117,0
"114",488475,0,0.976484655241132,-84.9375017529967,34.6875005193117,0
"115",488476,0,0.996412913511359,-84.8958350881676,34.6875005193117,0
"116",488477,0,0.996412913511359,-84.8541684233384,34.6875005193117,0
"117",488478,0,0.996412913511359,-84.8125017585093,34.6875005193117,0
"118",488479,0,0.986448784376246,-84.7708350936801,34.6875005193117,0
"119",488480,0,0.707453168593065,-84.729168428851,34.6875005193117,0
"120",488481,0,0.278995615783181,-84.6875017640219,34.6875005193117,0
"121",489858,0,0.0996412913511359,-85.020835082655,34.645833850508,0
"122",489859,0,0.587883618971702,-84.9791684178259,34.645833850508,0
"123",489860,0,0.269031486648067,-84.9375017529967,34.645833850508,0
"124",489861,0,0.229174970107613,-84.8958350881676,34.645833850508,0
"125",489862,0,0.219210840972499,-84.8541684233384,34.645833850508,0
"126",489863,0,0.348744519728976,-84.8125017585093,34.645833850508,0
"127",489864,0,0.298923874053408,-84.7708350936801,34.645833850508,0
"128",473242,0,0.408529294539657,-84.8541684233384,35.145833876153,0
"129",473243,0,0.189318453567158,-84.8125017585093,35.145833876153,0
"130",474626,0,0.229174970107613,-84.8958350881676,35.1041672073492,0
"131",474627,0,0.976484655241132,-84.8541684233384,35.1041672073492,0
"132",474628,0,0.797130330809087,-84.8125017585093,35.1041672073492,0
"133",474629,0,0.0398565165404544,-84.7708350936801,35.1041672073492,0
"134",476010,0,0.0697489039457952,-84.9375017529967,35.0625005385455,0
"135",476011,0,0.807094459944201,-84.8958350881676,35.0625005385455,0
"136",476012,0,0.996412913511359,-84.8541684233384,35.0625005385455,0
"137",476013,0,0.996412913511359,-84.8125017585093,35.0625005385455,0
"138",476014,0,0.866879234754882,-84.7708350936801,35.0625005385455,0
"139",476015,0,0.518134715025907,-84.729168428851,35.0625005385455,0
"140",476016,0,0.199282582702272,-84.6875017640219,35.0625005385455,0
"141",477394,0,0.0398565165404544,-84.9791684178259,35.0208338697418,0
"142",477395,0,0.817058589079314,-84.9375017529967,35.0208338697418,0
"143",477396,0,0.996412913511359,-84.8958350881676,35.0208338697418,0
"144",477397,0,0.996412913511359,-84.8541684233384,35.0208338697418,0
"145",477398,0,0.996412913511359,-84.8125017585093,35.0208338697418,0
"146",477399,0,0.996412913511359,-84.7708350936801,35.0208338697418,0
"147",477400,0,0.996412913511359,-84.729168428851,35.0208338697418,0
"148",477401,0,0.966520526106018,-84.6875017640219,35.0208338697418,0
"149",477402,0,0.49820645675568,-84.6458350991927,35.0208338697418,0
"150",477403,0,0.548027102431248,-84.6041684343636,35.0208338697418,0
"151",477404,0,0.438421681944998,-84.5625017695344,35.0208338697418,0
"152",477405,0,0.0199282582702272,-84.5208351047053,35.0208338697418,0
"153",478779,0,0.0298923874053408,-84.9791684178259,34.979167200938,0
"154",478780,0,0.956556396970905,-84.9375017529967,34.979167200938,0
"155",478781,0,0.996412913511359,-84.8958350881676,34.979167200938,0
"156",478782,0,0.996412913511359,-84.8541684233384,34.979167200938,0
"157",478783,0,0.996412913511359,-84.8125017585093,34.979167200938,0
"158",478784,0,0.996412913511359,-84.7708350936801,34.979167200938,0
"159",478785,0,0.996412913511359,-84.729168428851,34.979167200938,0
"160",478786,0,0.996412913511359,-84.6875017640219,34.979167200938,0
"161",478787,0,0.996412913511359,-84.6458350991927,34.979167200938,0
"162",478788,0,0.996412913511359,-84.6041684343636,34.979167200938,0
"163",478789,0,0.996412913511359,-84.5625017695344,34.979167200938,0
"164",478790,0,0.557991231566361,-84.5208351047053,34.979167200938,0
"165",480164,0,0.298923874053408,-84.9791684178259,34.9375005321342,0
"166",480165,0,0.996412913511359,-84.9375017529967,34.9375005321342,0
"167",480166,0,0.996412913511359,-84.8958350881676,34.9375005321342,0
"168",480167,0.580078125,0.996412913511359,-84.8541684233384,34.9375005321342,0.580078125
"169",480168,0,0.996412913511359,-84.8125017585093,34.9375005321342,0
"170",480169,0,0.996412913511359,-84.7708350936801,34.9375005321342,0
"171",480170,0,0.996412913511359,-84.729168428851,34.9375005321342,0
"172",480171,0,0.996412913511359,-84.6875017640219,34.9375005321342,0
"173",480172,0,0.996412913511359,-84.6458350991927,34.9375005321342,0
"174",480173,0,0.996412913511359,-84.6041684343636,34.9375005321342,0
"175",480174,0,0.996412913511359,-84.5625017695344,34.9375005321342,0
"176",480175,0,0.577919489836588,-84.5208351047053,34.9375005321342,0
"177",481548,0,0.0298923874053408,-85.020835082655,34.8958338633305,0
"178",481549,0,0.936628138700677,-84.9791684178259,34.8958338633305,0
"179",481550,0,0.996412913511359,-84.9375017529967,34.8958338633305,0
"180",481551,0,0.996412913511359,-84.8958350881676,34.8958338633305,0
"181",481552,0.580078125,0.996412913511359,-84.8541684233384,34.8958338633305,0.580078125
"182",481553,0,0.996412913511359,-84.8125017585093,34.8958338633305,0
"183",481554,0,0.996412913511359,-84.7708350936801,34.8958338633305,0
"184",481555,0,0.996412913511359,-84.729168428851,34.8958338633305,0
"185",481556,0,0.996412913511359,-84.6875017640219,34.8958338633305,0
"186",481557,0,0.996412913511359,-84.6458350991927,34.8958338633305,0
"187",481558,0,0.996412913511359,-84.6041684343636,34.8958338633305,0
"188",481559,0,0.996412913511359,-84.5625017695344,34.8958338633305,0
"189",481560,0,0.707453168593065,-84.5208351047053,34.8958338633305,0
"190",482933,0,0.348744519728976,-85.020835082655,34.8541671945267,0
"191",482934,0,0.996412913511359,-84.9791684178259,34.8541671945267,0
"192",482935,0,0.996412913511359,-84.9375017529967,34.8541671945267,0
"193",482936,0,0.996412913511359,-84.8958350881676,34.8541671945267,0
"194",482937,0,0.996412913511359,-84.8541684233384,34.8541671945267,0
"195",482938,0,0.996412913511359,-84.8125017585093,34.8541671945267,0
"196",482939,0,0.996412913511359,-84.7708350936801,34.8541671945267,0
"197",482940,0,0.996412913511359,-84.729168428851,34.8541671945267,0
"198",482941,0,0.996412913511359,-84.6875017640219,34.8541671945267,0
"199",482942,0,0.996412913511359,-84.6458350991927,34.8541671945267,0
"200",482943,0,0.966520526106018,-84.6041684343636,34.8541671945267,0
"201",482944,0,0.149461937026704,-84.5625017695344,34.8541671945267,0
"202",482945,0,0.508170585890793,-84.5208351047053,34.8541671945267,0
"203",484317,0,0.0199282582702272,-85.0625017474842,34.812500525723,0
"204",484318,0,0.926664009565564,-85.020835082655,34.812500525723,0
"205",484319,0,0.996412913511359,-84.9791684178259,34.812500525723,0
"206",484320,0,0.996412913511359,-84.9375017529967,34.812500525723,0
"207",484321,0,0.996412913511359,-84.8958350881676,34.812500525723,0
"208",484322,0,0.996412913511359,-84.8541684233384,34.812500525723,0
"209",484323,0,0.996412913511359,-84.8125017585093,34.812500525723,0
"210",484324,0,0.996412913511359,-84.7708350936801,34.812500525723,0
"211",484325,0,0.996412913511359,-84.729168428851,34.812500525723,0
"212",484326,0,0.996412913511359,-84.6875017640219,34.812500525723,0
"213",484327,0,0.996412913511359,-84.6458350991927,34.812500525723,0
"214",484328,0,0.817058589079314,-84.6041684343636,34.812500525723,0
"215",485702,0,0.13949780789159,-85.0625017474842,34.7708338569192,0
"216",485703,0,0.996412913511359,-85.020835082655,34.7708338569192,0
"217",485704,0,0.996412913511359,-84.9791684178259,34.7708338569192,0
"218",485705,0,0.996412913511359,-84.9375017529967,34.7708338569192,0
"219",485706,0,0.996412913511359,-84.8958350881676,34.7708338569192,0
"220",485707,0,0.996412913511359,-84.8541684233384,34.7708338569192,0
"221",485708,0,0.996412913511359,-84.8125017585093,34.7708338569192,0
"222",485709,0,0.996412913511359,-84.7708350936801,34.7708338569192,0
"223",485710,0,0.996412913511359,-84.729168428851,34.7708338569192,0
"224",485711,0,0.996412913511359,-84.6875017640219,34.7708338569192,0
"225",485712,0,0.77720207253886,-84.6458350991927,34.7708338569192,0
"226",485713,0,0.0398565165404544,-84.6041684343636,34.7708338569192,0
"227",487087,0,0.767237943403747,-85.0625017474842,34.7291671881155,0
"228",487088,0,0.996412913511359,-85.020835082655,34.7291671881155,0
"229",487089,0,0.996412913511359,-84.9791684178259,34.7291671881155,0
"230",487090,0,0.996412913511359,-84.9375017529967,34.7291671881155,0
"231",487091,0,0.996412913511359,-84.8958350881676,34.7291671881155,0
"232",487092,0,0.996412913511359,-84.8541684233384,34.7291671881155,0
"233",487093,0,0.996412913511359,-84.8125017585093,34.7291671881155,0
"234",487094,0,0.996412913511359,-84.7708350936801,34.7291671881155,0
"235",487095,0,0.996412913511359,-84.729168428851,34.7291671881155,0
"236",487096,0,0.996412913511359,-84.6875017640219,34.7291671881155,0
"237",487097,0,0.368672777999203,-84.6458350991927,34.7291671881155,0
"238",488472,0,0.209246711837385,-85.0625017474842,34.6875005193117,0
"239",488473,0,0.707453168593065,-85.020835082655,34.6875005193117,0
"240",488474,0,0.996412913511359,-84.9791684178259,34.6875005193117,0
"241",488475,0,0.976484655241132,-84.9375017529967,34.6875005193117,0
"242",488476,0,0.996412913511359,-84.8958350881676,34.6875005193117,0
"243",488477,0,0.996412913511359,-84.8541684233384,34.6875005193117,0
"244",488478,0,0.996412913511359,-84.8125017585093,34.6875005193117,0
"245",488479,0,0.986448784376246,-84.7708350936801,34.6875005193117,0
"246",488480,0,0.707453168593065,-84.729168428851,34.6875005193117,0
"247",488481,0,0.278995615783181,-84.6875017640219,34.6875005193117,0
"248",489858,0,0.0996412913511359,-85.020835082655,34.645833850508,0
"249",489859,0,0.587883618971702,-84.9791684178259,34.645833850508,0
"250",489860,0,0.269031486648067,-84.9375017529967,34.645833850508,0
"251",489861,0,0.229174970107613,-84.8958350881676,34.645833850508,0
"252",489862,0,0.219210840972499,-84.8541684233384,34.645833850508,0
"253",489863,0,0.348744519728976,-84.8125017585093,34.645833850508,0
"254",489864,0,0.298923874053408,-84.7708350936801,34.645833850508,0
"255",473242,1.9697265625,0.408529294539657,-84.8541684233384,35.145833876153,1.9697265625
"256",473243,1.73046875,0.189318453567158,-84.8125017585093,35.145833876153,1.73046875
"257",474626,1.83984375,0.229174970107613,-84.8958350881676,35.1041672073492,1.83984375
"258",474627,1.7099609375,0.976484655241132,-84.8541684233384,35.1041672073492,1.7099609375
"259",474628,1.75,0.797130330809087,-84.8125017585093,35.1041672073492,1.75
"260",474629,1.8603515625,0.0398565165404544,-84.7708350936801,35.1041672073492,1.8603515625
"261",476010,1.6796875,0.0697489039457952,-84.9375017529967,35.0625005385455,1.6796875
"262",476011,1.7802734375,0.807094459944201,-84.8958350881676,35.0625005385455,1.7802734375
"263",476012,1.7001953125,0.996412913511359,-84.8541684233384,35.0625005385455,1.7001953125
"264",476013,1.76953125,0.996412913511359,-84.8125017585093,35.0625005385455,1.76953125
"265",476014,1.740234375,0.866879234754882,-84.7708350936801,35.0625005385455,1.740234375
"266",476015,1.8203125,0.518134715025907,-84.729168428851,35.0625005385455,1.8203125
"267",476016,1.7001953125,0.199282582702272,-84.6875017640219,35.0625005385455,1.7001953125
"268",477394,1.7197265625,0.0398565165404544,-84.9791684178259,35.0208338697418,1.7197265625
"269",477395,1.6904296875,0.817058589079314,-84.9375017529967,35.0208338697418,1.6904296875
"270",477396,1.6201171875,0.996412913511359,-84.8958350881676,35.0208338697418,1.6201171875
"271",477397,1.7099609375,0.996412913511359,-84.8541684233384,35.0208338697418,1.7099609375
"272",477398,1.740234375,0.996412913511359,-84.8125017585093,35.0208338697418,1.740234375
"273",477399,1.76953125,0.996412913511359,-84.7708350936801,35.0208338697418,1.76953125
"274",477400,1.650390625,0.996412913511359,-84.729168428851,35.0208338697418,1.650390625
"275",477401,1.580078125,0.966520526106018,-84.6875017640219,35.0208338697418,1.580078125
"276",477402,1.48046875,0.49820645675568,-84.6458350991927,35.0208338697418,1.48046875
"277",477403,1.3701171875,0.548027102431248,-84.6041684343636,35.0208338697418,1.3701171875
"278",477404,1.3701171875,0.438421681944998,-84.5625017695344,35.0208338697418,1.3701171875
"279",477405,1.3603515625,0.0199282582702272,-84.5208351047053,35.0208338697418,1.3603515625
"280",478779,1.7099609375,0.0298923874053408,-84.9791684178259,34.979167200938,1.7099609375
"281",478780,1.5302734375,0.956556396970905,-84.9375017529967,34.979167200938,1.5302734375
"282",478781,1.509765625,0.996412913511359,-84.8958350881676,34.979167200938,1.509765625
"283",478782,1.6103515625,0.996412913511359,-84.8541684233384,34.979167200938,1.6103515625
"284",478783,1.6904296875,0.996412913511359,-84.8125017585093,34.979167200938,1.6904296875
"285",478784,1.73046875,0.996412913511359,-84.7708350936801,34.979167200938,1.73046875
"286",478785,1.580078125,0.996412913511359,-84.729168428851,34.979167200938,1.580078125
"287",478786,1.6201171875,0.996412913511359,-84.6875017640219,34.979167200938,1.6201171875
"288",478787,1.3798828125,0.996412913511359,-84.6458350991927,34.979167200938,1.3798828125
"289",478788,1.3095703125,0.996412913511359,-84.6041684343636,34.979167200938,1.3095703125
"290",478789,1.3203125,0.996412913511359,-84.5625017695344,34.979167200938,1.3203125
"291",478790,1.3701171875,0.557991231566361,-84.5208351047053,34.979167200938,1.3701171875
"292",480164,1.6904296875,0.298923874053408,-84.9791684178259,34.9375005321342,1.6904296875
"293",480165,1.4697265625,0.996412913511359,-84.9375017529967,34.9375005321342,1.4697265625
"294",480166,1.5,0.996412913511359,-84.8958350881676,34.9375005321342,1.5
"295",480167,1.599609375,0.996412913511359,-84.8541684233384,34.9375005321342,1.599609375
"296",480168,1.6396484375,0.996412913511359,-84.8125017585093,34.9375005321342,1.6396484375
"297",480169,1.73046875,0.996412913511359,-84.7708350936801,34.9375005321342,1.73046875
"298",480170,1.5,0.996412913511359,-84.729168428851,34.9375005321342,1.5
"299",480171,1.3896484375,0.996412913511359,-84.6875017640219,34.9375005321342,1.3896484375
"300",480172,1.349609375,0.996412913511359,-84.6458350991927,34.9375005321342,1.349609375
"301",480173,1.330078125,0.996412913511359,-84.6041684343636,34.9375005321342,1.330078125
"302",480174,1.349609375,0.996412913511359,-84.5625017695344,34.9375005321342,1.349609375
"303",480175,1.240234375,0.577919489836588,-84.5208351047053,34.9375005321342,1.240234375
"304",481548,1.669921875,0.0298923874053408,-85.020835082655,34.8958338633305,1.669921875
"305",481549,1.5302734375,0.936628138700677,-84.9791684178259,34.8958338633305,1.5302734375
"306",481550,1.4501953125,0.996412913511359,-84.9375017529967,34.8958338633305,1.4501953125
"307",481551,1.4599609375,0.996412913511359,-84.8958350881676,34.8958338633305,1.4599609375
"308",481552,1.51953125,0.996412913511359,-84.8541684233384,34.8958338633305,1.51953125
"309",481553,1.5,0.996412913511359,-84.8125017585093,34.8958338633305,1.5
"310",481554,1.66015625,0.996412913511359,-84.7708350936801,34.8958338633305,1.66015625
"311",481555,1.48046875,0.996412913511359,-84.729168428851,34.8958338633305,1.48046875
"312",481556,1.33984375,0.996412913511359,-84.6875017640219,34.8958338633305,1.33984375
"313",481557,1.3603515625,0.996412913511359,-84.6458350991927,34.8958338633305,1.3603515625
"314",481558,1.5,0.996412913511359,-84.6041684343636,34.8958338633305,1.5
"315",481559,1.5498046875,0.996412913511359,-84.5625017695344,34.8958338633305,1.5498046875
"316",481560,1.3896484375,0.707453168593065,-84.5208351047053,34.8958338633305,1.3896484375
"317",482933,1.4697265625,0.348744519728976,-85.020835082655,34.8541671945267,1.4697265625
"318",482934,1.4296875,0.996412913511359,-84.9791684178259,34.8541671945267,1.4296875
"319",482935,1.419921875,0.996412913511359,-84.9375017529967,34.8541671945267,1.419921875
"320",482936,1.400390625,0.996412913511359,-84.8958350881676,34.8541671945267,1.400390625
"321",482937,1.400390625,0.996412913511359,-84.8541684233384,34.8541671945267,1.400390625
"322",482938,1.349609375,0.996412913511359,-84.8125017585093,34.8541671945267,1.349609375
"323",482939,1.51953125,0.996412913511359,-84.7708350936801,34.8541671945267,1.51953125
"324",482940,1.400390625,0.996412913511359,-84.729168428851,34.8541671945267,1.400390625
"325",482941,1.23046875,0.996412913511359,-84.6875017640219,34.8541671945267,1.23046875
"326",482942,1.3798828125,0.996412913511359,-84.6458350991927,34.8541671945267,1.3798828125
"327",482943,1.4296875,0.966520526106018,-84.6041684343636,34.8541671945267,1.4296875
"328",482944,1.4599609375,0.149461937026704,-84.5625017695344,34.8541671945267,1.4599609375
"329",482945,1.3896484375,0.508170585890793,-84.5208351047053,34.8541671945267,1.3896484375
"330",484317,1.5595703125,0.0199282582702272,-85.0625017474842,34.812500525723,1.5595703125
"331",484318,1.4697265625,0.926664009565564,-85.020835082655,34.812500525723,1.4697265625
"332",484319,1.3896484375,0.996412913511359,-84.9791684178259,34.812500525723,1.3896484375
"333",484320,1.349609375,0.996412913511359,-84.9375017529967,34.812500525723,1.349609375
"334",484321,1.3798828125,0.996412913511359,-84.8958350881676,34.812500525723,1.3798828125
"335",484322,1.2802734375,0.996412913511359,-84.8541684233384,34.812500525723,1.2802734375
"336",484323,1.3095703125,0.996412913511359,-84.8125017585093,34.812500525723,1.3095703125
"337",484324,1.3798828125,0.996412913511359,-84.7708350936801,34.812500525723,1.3798828125
"338",484325,1.4501953125,0.996412913511359,-84.729168428851,34.812500525723,1.4501953125
"339",484326,1.1796875,0.996412913511359,-84.6875017640219,34.812500525723,1.1796875
"340",484327,1.2001953125,0.996412913511359,-84.6458350991927,34.812500525723,1.2001953125
"341",484328,1.240234375,0.817058589079314,-84.6041684343636,34.812500525723,1.240234375
"342",485702,1.5302734375,0.13949780789159,-85.0625017474842,34.7708338569192,1.5302734375
"343",485703,1.3896484375,0.996412913511359,-85.020835082655,34.7708338569192,1.3896484375
"344",485704,1.240234375,0.996412913511359,-84.9791684178259,34.7708338569192,1.240234375
"345",485705,1.240234375,0.996412913511359,-84.9375017529967,34.7708338569192,1.240234375
"346",485706,1.26953125,0.996412913511359,-84.8958350881676,34.7708338569192,1.26953125
"347",485707,1.23046875,0.996412913511359,-84.8541684233384,34.7708338569192,1.23046875
"348",485708,1.23046875,0.996412913511359,-84.8125017585093,34.7708338569192,1.23046875
"349",485709,1.2998046875,0.996412913511359,-84.7708350936801,34.7708338569192,1.2998046875
"350",485710,1.2802734375,0.996412913511359,-84.729168428851,34.7708338569192,1.2802734375
"351",485711,1.26953125,0.996412913511359,-84.6875017640219,34.7708338569192,1.26953125
"352",485712,1.23046875,0.77720207253886,-84.6458350991927,34.7708338569192,1.23046875
"353",485713,1.2197265625,0.0398565165404544,-84.6041684343636,34.7708338569192,1.2197265625
"354",487087,1.419921875,0.767237943403747,-85.0625017474842,34.7291671881155,1.419921875
"355",487088,1.33984375,0.996412913511359,-85.020835082655,34.7291671881155,1.33984375
"356",487089,1.2197265625,0.996412913511359,-84.9791684178259,34.7291671881155,1.2197265625
"357",487090,1.1904296875,0.996412913511359,-84.9375017529967,34.7291671881155,1.1904296875
"358",487091,1.240234375,0.996412913511359,-84.8958350881676,34.7291671881155,1.240234375
"359",487092,1.23046875,0.996412913511359,-84.8541684233384,34.7291671881155,1.23046875
"360",487093,1.099609375,0.996412913511359,-84.8125017585093,34.7291671881155,1.099609375
"361",487094,1.1796875,0.996412913511359,-84.7708350936801,34.7291671881155,1.1796875
"362",487095,1.16015625,0.996412913511359,-84.729168428851,34.7291671881155,1.16015625
"363",487096,1.099609375,0.996412913511359,-84.6875017640219,34.7291671881155,1.099609375
"364",487097,0,0.368672777999203,-84.6458350991927,34.7291671881155,0
"365",488472,1.41015625,0.209246711837385,-85.0625017474842,34.6875005193117,1.41015625
"366",488473,1.259765625,0.707453168593065,-85.020835082655,34.6875005193117,1.259765625
"367",488474,1.16015625,0.996412913511359,-84.9791684178259,34.6875005193117,1.16015625
"368",488475,1.1396484375,0.976484655241132,-84.9375017529967,34.6875005193117,1.1396484375
"369",488476,1.1201171875,0.996412913511359,-84.8958350881676,34.6875005193117,1.1201171875
"370",488477,1.0595703125,0.996412913511359,-84.8541684233384,34.6875005193117,1.0595703125
"371",488478,1.150390625,0.996412913511359,-84.8125017585093,34.6875005193117,1.150390625
